,Himmelblau_solution_0,Himmelblau_solution_1,Himmelblau_solution_2,Himmelblau_solution_3,Himmelblau_solution_4,Himmelblau_solution_5,Himmelblau_solution_6,Himmelblau_solution_7,Himmelblau_solution_8,Himmelblau_solution_9,Himmelblau_solution_10,Himmelblau_solution_11,Himmelblau_solution_12,Himmelblau_solution_13,Himmelblau_solution_14,Himmelblau_solution_15,Himmelblau_solution_16,Himmelblau_solution_17,Himmelblau_solution_18,Himmelblau_solution_19,Himmelblau_solution_20,Himmelblau_solution_21,Himmelblau_solution_22,Himmelblau_solution_23,Himmelblau_solution_24,Himmelblau_solution_25,Himmelblau_solution_26,Himmelblau_solution_27,Himmelblau_solution_28,Himmelblau_solution_29
47,-29855.761719389207,-29976.5020660725,-30242.83794744662,-29641.88692235336,-30287.754176304323,-30415.495910681002,-30452.13840415992,-30446.82099701916,-29765.245526837352,-29567.242266790898,-30322.164321526187,-30456.40677612857,-30561.929703528385,-30308.976157064964,-29860.915457747127,-30423.17406770493,-30292.65150231684,-30261.09499872867,-30255.45846042318,-29771.3840725207,-29745.371297659316,-30056.4560549976,-30173.07054384464,-30530.04732852357,-30055.405192585014,-30312.375854610946,-30036.558020016033,-30112.99199600194,-30341.87253560035,-30304.107580791562
48,-29855.761719389207,-29976.5020660725,-30242.83794744662,-29641.88692235336,-30309.44028455721,-30415.495910681002,-30452.13840415992,-30446.82099701916,-29792.14580564094,-29567.242266790898,-30322.164321526187,-30456.40677612857,-30561.929703528385,-30308.976157064964,-29860.915457747127,-30423.17406770493,-30292.65150231684,-30261.09499872867,-30255.45846042318,-29771.3840725207,-29745.371297659316,-30103.78711576062,-30173.07054384464,-30530.04732852357,-30093.352399328982,-30318.74394785837,-30036.558020016033,-30112.99199600194,-30341.87253560035,-30304.320212204602
49,-29855.761719389207,-29976.5020660725,-30242.83794744662,-29641.88692235336,-30309.44028455721,-30415.495910681002,-30452.13840415992,-30446.82099701916,-29792.14580564094,-29567.242266790898,-30353.31296291406,-30463.08112087934,-30561.929703528385,-30308.976157064964,-29860.915457747127,-30423.17406770493,-30292.65150231684,-30261.09499872867,-30255.45846042318,-29771.3840725207,-29745.371297659316,-30103.78711576062,-30173.07054384464,-30560.550269934523,-30093.352399328982,-30318.74394785837,-30036.558020016033,-30112.99199600194,-30341.87253560035,-30304.320212204602
50,-29855.761719389207,-29976.5020660725,-30242.83794744662,-29641.88692235336,-30429.556738017563,-30416.53497268964,-30452.13840415992,-30446.82099701916,-29792.14580564094,-29567.242266790898,-30353.31296291406,-30471.107493560317,-30561.929703528385,-30308.976157064964,-29860.915457747127,-30423.17406770493,-30292.65150231684,-30261.09499872867,-30255.45846042318,-29771.3840725207,-29745.371297659316,-30103.78711576062,-30173.07054384464,-30605.09538393,-30093.352399328982,-30332.361464679405,-30036.558020016033,-30112.99199600194,-30341.87253560035,-30318.99043062856
51,-29855.761719389207,-29976.5020660725,-30242.83794744662,-29641.88692235336,-30499.408580499017,-30416.53497268964,-30452.13840415992,-30446.82099701916,-29824.976756401797,-29581.01212580689,-30353.31296291406,-30471.107493560317,-30561.929703528385,-30308.976157064964,-29860.915457747127,-30423.17406770493,-30292.65150231684,-30261.09499872867,-30255.45846042318,-29771.3840725207,-29745.371297659316,-30103.78711576062,-30173.07054384464,-30605.09538393,-30093.352399328982,-30375.388243954374,-30036.558020016033,-30112.99199600194,-30341.87253560035,-30318.99043062856
52,-29855.761719389207,-29976.5020660725,-30242.83794744662,-29836.442624602543,-30499.408580499017,-30416.53497268964,-30452.13840415992,-30446.82099701916,-29824.976756401797,-29581.01212580689,-30353.31296291406,-30471.107493560317,-30561.929703528385,-30325.165767463564,-29860.915457747127,-30423.17406770493,-30292.65150231684,-30261.09499872867,-30255.45846042318,-30102.96799181547,-29745.371297659316,-30103.78711576062,-30173.07054384464,-30605.09538393,-30093.352399328982,-30376.24346799316,-30037.243752748178,-30112.99199600194,-30341.87253560035,-30318.99043062856
53,-29886.278511532928,-29976.5020660725,-30242.83794744662,-29948.41528531917,-30499.408580499017,-30416.53497268964,-30452.13840415992,-30446.82099701916,-29824.976756401797,-29581.01212580689,-30353.31296291406,-30471.107493560317,-30561.929703528385,-30325.165767463564,-29955.377980479796,-30423.17406770493,-30292.65150231684,-30261.09499872867,-30257.7385749779,-30102.96799181547,-29759.89539105773,-30103.78711576062,-30173.07054384464,-30605.09538393,-30093.352399328982,-30376.24346799316,-30037.243752748178,-30112.99199600194,-30341.87253560035,-30318.99043062856
54,-29886.278511532928,-29976.5020660725,-30242.83794744662,-29948.41528531917,-30499.408580499017,-30416.53497268964,-30452.13840415992,-30446.82099701916,-29824.976756401797,-29581.01212580689,-30353.31296291406,-30471.107493560317,-30561.929703528385,-30325.165767463564,-29955.377980479796,-30423.17406770493,-30292.84748086281,-30261.09499872867,-30257.7385749779,-30158.097002573923,-29759.89539105773,-30103.78711576062,-30173.07054384464,-30605.09538393,-30130.700178113162,-30376.24346799316,-30037.243752748178,-30112.99199600194,-30341.87253560035,-30318.99043062856
55,-29886.278511532928,-29976.5020660725,-30242.83794744662,-29948.41528531917,-30499.408580499017,-30416.53497268964,-30452.13840415992,-30446.82099701916,-29824.976756401797,-29581.01212580689,-30363.782384922953,-30471.107493560317,-30561.929703528385,-30325.165767463564,-29955.377980479796,-30423.17406770493,-30292.84748086281,-30261.09499872867,-30257.7385749779,-30158.097002573923,-29759.89539105773,-30103.78711576062,-30173.07054384464,-30605.09538393,-30130.700178113162,-30376.24346799316,-30037.243752748178,-30112.99199600194,-30341.87253560035,-30318.99043062856
56,-29886.278511532928,-29976.5020660725,-30242.83794744662,-29948.41528531917,-30499.408580499017,-30416.53497268964,-30452.13840415992,-30446.82099701916,-29824.976756401797,-29581.01212580689,-30363.782384922953,-30471.107493560317,-30561.929703528385,-30325.165767463564,-29955.377980479796,-30423.17406770493,-30292.84748086281,-30261.09499872867,-30257.7385749779,-30158.097002573923,-29759.89539105773,-30103.78711576062,-30173.07054384464,-30605.09538393,-30130.700178113162,-30380.529333401737,-30037.243752748178,-30112.99199600194,-30341.87253560035,-30318.99043062856
57,-29893.33116998482,-29976.5020660725,-30242.83794744662,-29948.41528531917,-30509.06560548665,-30416.53497268964,-30452.13840415992,-30446.82099701916,-29897.805464445315,-29597.652721882834,-30363.782384922953,-30471.107493560317,-30561.929703528385,-30325.165767463564,-29955.377980479796,-30423.17406770493,-30292.84748086281,-30261.09499872867,-30257.7385749779,-30194.583866863068,-29759.89539105773,-30103.78711576062,-30183.918307506592,-30605.09538393,-30130.700178113162,-30380.529333401737,-30037.243752748178,-30112.99199600194,-30341.87253560035,-30318.99043062856
58,-29893.33116998482,-29976.5020660725,-30242.83794744662,-29948.41528531917,-30509.06560548665,-30416.53497268964,-30452.13840415992,-30446.82099701916,-29897.805464445315,-29597.652721882834,-30363.782384922953,-30471.107493560317,-30561.929703528385,-30341.287052066305,-29955.377980479796,-30423.17406770493,-30305.61681163469,-30261.09499872867,-30257.7385749779,-30194.583866863068,-29759.89539105773,-30103.78711576062,-30183.918307506592,-30605.09538393,-30130.700178113162,-30381.935413319712,-30037.243752748178,-30112.99199600194,-30341.87253560035,-30318.99043062856
59,-29893.33116998482,-29976.5020660725,-30242.83794744662,-29948.41528531917,-30509.06560548665,-30416.53497268964,-30452.13840415992,-30446.82099701916,-29897.805464445315,-29723.181925055862,-30363.782384922953,-30471.107493560317,-30561.929703528385,-30341.287052066305,-29955.377980479796,-30423.17406770493,-30305.61681163469,-30261.09499872867,-30257.7385749779,-30194.583866863068,-29759.89539105773,-30103.78711576062,-30183.918307506592,-30605.09538393,-30130.700178113162,-30395.14631741715,-30037.243752748178,-30112.99199600194,-30341.87253560035,-30318.99043062856
60,-30052.770379392583,-29976.5020660725,-30242.83794744662,-29948.41528531917,-30509.06560548665,-30416.53497268964,-30452.13840415992,-30446.82099701916,-29956.9197052929,-29813.4514596928,-30363.782384922953,-30471.107493560317,-30561.929703528385,-30342.210725056582,-29955.377980479796,-30423.17406770493,-30305.61681163469,-30329.704694498927,-30269.8083183781,-30194.583866863068,-29759.89539105773,-30103.78711576062,-30193.629413118633,-30605.09538393,-30130.700178113162,-30395.14631741715,-30037.243752748178,-30112.99199600194,-30341.87253560035,-30318.99043062856
61,-30052.770379392583,-29976.5020660725,-30242.83794744662,-29948.41528531917,-30509.06560548665,-30416.53497268964,-30452.13840415992,-30446.82099701916,-30040.469630552216,-29813.4514596928,-30363.782384922953,-30471.107493560317,-30561.929703528385,-30342.210725056582,-29955.377980479796,-30423.17406770493,-30305.61681163469,-30329.704694498927,-30269.8083183781,-30194.583866863068,-29759.89539105773,-30103.78711576062,-30193.629413118633,-30605.09538393,-30130.700178113162,-30395.14631741715,-30037.243752748178,-30112.99199600194,-30354.39620890413,-30318.99043062856
62,-30052.770379392583,-29976.5020660725,-30242.83794744662,-29948.41528531917,-30509.06560548665,-30416.53497268964,-30452.13840415992,-30446.82099701916,-30040.469630552216,-29813.4514596928,-30363.782384922953,-30471.107493560317,-30561.929703528385,-30342.210725056582,-29955.377980479796,-30423.17406770493,-30305.61681163469,-30329.704694498927,-30363.315545895373,-30194.583866863068,-29759.89539105773,-30103.78711576062,-30193.629413118633,-30605.09538393,-30130.700178113162,-30414.858509200545,-30037.243752748178,-30192.23026755497,-30354.39620890413,-30318.99043062856
63,-30052.770379392583,-30067.928915481432,-30242.83794744662,-29951.368006575107,-30509.06560548665,-30416.53497268964,-30452.13840415992,-30446.82099701916,-30040.469630552216,-29813.4514596928,-30363.782384922953,-30471.107493560317,-30561.929703528385,-30342.210725056582,-29955.377980479796,-30423.17406770493,-30305.61681163469,-30329.704694498927,-30363.315545895373,-30194.583866863068,-29797.879573984774,-30103.78711576062,-30193.629413118633,-30605.09538393,-30130.700178113162,-30417.556913155026,-30037.243752748178,-30192.23026755497,-30354.39620890413,-30318.99043062856
64,-30052.770379392583,-30067.928915481432,-30242.83794744662,-29951.368006575107,-30509.06560548665,-30416.53497268964,-30452.13840415992,-30446.82099701916,-30040.469630552216,-29813.64083999503,-30363.782384922953,-30471.107493560317,-30561.929703528385,-30342.210725056582,-29955.377980479796,-30423.17406770493,-30305.61681163469,-30360.026573628445,-30363.315545895373,-30194.583866863068,-29797.879573984774,-30103.78711576062,-30193.629413118633,-30605.09538393,-30130.700178113162,-30417.556913155026,-30037.243752748178,-30192.23026755497,-30354.39620890413,-30318.99043062856
65,-30081.10309610871,-30067.928915481432,-30242.83794744662,-29951.368006575107,-30509.06560548665,-30416.53497268964,-30452.13840415992,-30446.82099701916,-30040.469630552216,-29813.64083999503,-30363.782384922953,-30471.107493560317,-30561.929703528385,-30342.210725056582,-29955.377980479796,-30423.17406770493,-30305.61681163469,-30360.026573628445,-30363.315545895373,-30194.583866863068,-29797.879573984774,-30103.78711576062,-30193.629413118633,-30605.09538393,-30130.700178113162,-30417.556913155026,-30037.243752748178,-30192.23026755497,-30354.39620890413,-30318.99043062856
66,-30124.623942836035,-30132.599139922324,-30257.131609206233,-29951.368006575107,-30509.06560548665,-30416.53497268964,-30452.13840415992,-30446.82099701916,-30089.196205291322,-29884.9387401316,-30363.782384922953,-30471.107493560317,-30561.929703528385,-30342.210725056582,-29955.377980479796,-30423.17406770493,-30305.61681163469,-30360.026573628445,-30363.315545895373,-30194.583866863068,-29797.879573984774,-30103.78711576062,-30193.629413118633,-30605.09538393,-30130.700178113162,-30425.32101134768,-30037.243752748178,-30192.23026755497,-30354.39620890413,-30318.99043062856
67,-30124.623942836035,-30132.599139922324,-30257.131609206233,-29951.368006575107,-30509.06560548665,-30416.53497268964,-30452.13840415992,-30446.82099701916,-30095.796328014556,-29884.9387401316,-30363.782384922953,-30471.107493560317,-30561.929703528385,-30342.210725056582,-29955.377980479796,-30423.17406770493,-30305.61681163469,-30360.026573628445,-30363.315545895373,-30194.583866863068,-29803.212860119253,-30103.78711576062,-30193.629413118633,-30605.09538393,-30130.700178113162,-30445.58720250715,-30037.243752748178,-30192.23026755497,-30354.39620890413,-30318.99043062856
68,-30124.623942836035,-30132.599139922324,-30257.131609206233,-29951.368006575107,-30509.06560548665,-30416.53497268964,-30452.13840415992,-30446.82099701916,-30095.796328014556,-29884.9387401316,-30363.782384922953,-30476.149870045025,-30561.929703528385,-30342.210725056582,-29973.969972443803,-30423.17406770493,-30305.61681163469,-30360.026573628445,-30363.315545895373,-30194.583866863068,-29803.212860119253,-30103.78711576062,-30193.629413118633,-30605.09538393,-30130.700178113162,-30445.58720250715,-30037.243752748178,-30192.23026755497,-30354.39620890413,-30318.99043062856
69,-30124.623942836035,-30132.599139922324,-30257.131609206233,-29951.368006575107,-30509.06560548665,-30416.53497268964,-30452.13840415992,-30446.82099701916,-30127.860361238578,-29906.828224150937,-30363.782384922953,-30476.149870045025,-30565.999422049517,-30342.210725056582,-29973.969972443803,-30423.17406770493,-30305.61681163469,-30360.026573628445,-30363.315545895373,-30194.583866863068,-29803.212860119253,-30103.78711576062,-30193.629413118633,-30605.09538393,-30130.700178113162,-30445.58720250715,-30037.243752748178,-30192.23026755497,-30354.39620890413,-30318.99043062856
70,-30124.623942836035,-30132.599139922324,-30257.131609206233,-29951.368006575107,-30509.06560548665,-30416.53497268964,-30452.13840415992,-30446.82099701916,-30127.860361238578,-29906.828224150937,-30363.782384922953,-30476.149870045025,-30565.999422049517,-30384.1308977348,-29973.969972443803,-30423.17406770493,-30305.61681163469,-30360.026573628445,-30363.315545895373,-30203.24326153026,-29803.212860119253,-30103.78711576062,-30193.629413118633,-30605.09538393,-30130.700178113162,-30445.58720250715,-30037.243752748178,-30192.23026755497,-30354.39620890413,-30318.99043062856
71,-30124.623942836035,-30132.599139922324,-30352.20834434939,-29951.368006575107,-30509.06560548665,-30416.53497268964,-30452.13840415992,-30446.82099701916,-30127.860361238578,-29906.828224150937,-30363.782384922953,-30476.149870045025,-30565.999422049517,-30384.1308977348,-29973.969972443803,-30423.17406770493,-30305.61681163469,-30360.026573628445,-30363.315545895373,-30203.24326153026,-29817.9024552348,-30103.78711576062,-30193.629413118633,-30605.09538393,-30130.700178113162,-30445.58720250715,-30037.243752748178,-30192.23026755497,-30354.39620890413,-30318.99043062856
72,-30124.623942836035,-30132.599139922324,-30352.20834434939,-29951.368006575107,-30509.06560548665,-30416.53497268964,-30452.13840415992,-30446.82099701916,-30127.860361238578,-29908.636897667162,-30363.782384922953,-30483.423772313763,-30565.999422049517,-30384.1308977348,-29973.969972443803,-30440.989037884872,-30305.61681163469,-30360.026573628445,-30363.315545895373,-30203.24326153026,-29817.9024552348,-30103.78711576062,-30193.629413118633,-30605.09538393,-30130.700178113162,-30445.58720250715,-30037.243752748178,-30192.23026755497,-30354.39620890413,-30318.99043062856
73,-30124.623942836035,-30132.599139922324,-30352.20834434939,-29951.368006575107,-30509.06560548665,-30416.53497268964,-30452.13840415992,-30446.82099701916,-30300.72630660086,-29908.636897667162,-30363.782384922953,-30483.423772313763,-30565.999422049517,-30384.1308977348,-29973.969972443803,-30440.989037884872,-30320.57993373944,-30360.026573628445,-30363.315545895373,-30203.24326153026,-29817.9024552348,-30103.78711576062,-30193.629413118633,-30605.09538393,-30130.700178113162,-30445.58720250715,-30037.243752748178,-30219.665119953905,-30372.015500442925,-30318.99043062856
74,-30124.623942836035,-30132.599139922324,-30352.20834434939,-29951.368006575107,-30509.06560548665,-30416.53497268964,-30452.13840415992,-30446.82099701916,-30300.72630660086,-29908.636897667162,-30363.782384922953,-30483.423772313763,-30565.999422049517,-30384.1308977348,-29973.969972443803,-30440.989037884872,-30320.57993373944,-30360.026573628445,-30363.315545895373,-30203.24326153026,-29817.9024552348,-30103.78711576062,-30193.629413118633,-30605.09538393,-30130.700178113162,-30445.58720250715,-30037.243752748178,-30219.665119953905,-30373.238530984527,-30318.99043062856
75,-30124.623942836035,-30132.599139922324,-30352.20834434939,-29951.368006575107,-30509.06560548665,-30416.53497268964,-30452.13840415992,-30446.82099701916,-30300.72630660086,-29908.636897667162,-30363.782384922953,-30483.423772313763,-30565.999422049517,-30384.1308977348,-29973.969972443803,-30440.989037884872,-30320.57993373944,-30360.026573628445,-30363.315545895373,-30203.24326153026,-29817.9024552348,-30103.78711576062,-30193.629413118633,-30605.09538393,-30130.700178113162,-30445.58720250715,-30037.243752748178,-30257.692353003407,-30373.238530984527,-30318.99043062856
