,eso_F18_0,de_F18_0,ga_F18_0,pso_F18_0,eso_F18_1,de_F18_1,ga_F18_1,pso_F18_1,eso_F18_2,de_F18_2,ga_F18_2,pso_F18_2,eso_F18_3,de_F18_3,ga_F18_3,pso_F18_3,eso_F18_4,de_F18_4,ga_F18_4,pso_F18_4,eso_F19_0,de_F19_0,ga_F19_0,pso_F19_0,eso_F19_1,de_F19_1,ga_F19_1,pso_F19_1,eso_F19_2,de_F19_2,ga_F19_2,pso_F19_2,eso_F19_3,de_F19_3,ga_F19_3,pso_F19_3,eso_F19_4,de_F19_4,ga_F19_4,pso_F19_4
176,423729.1442714667,5604246.383681882,15439484.077769015,765400.3298183209,338488.0949179283,11473245.938591016,34068292.65582306,1409592.7791866981,1712894.006406027,3939862.019169093,2308977.6562781045,1355733.6675804027,946486.1233205083,1949217.4087907947,8745141.706483712,16454095.991217831,388368.39325458655,6003374.279720353,6571271.477258218,422174.63498845976,5244388.174324989,16916223.56717732,548978.0473941385,4410572.249318253,18675073.217557307,12168281.953805543,184154.4709739943,17887217578.26543,9567055.896493841,20053938.694977265,20527.48271429868,14043429.059479663,11453647.560033336,35576278.4673077,9098.131207742386,859083530.5946184,8977000.970901653,10540867.651857056,137763.92849228167,1254270817.6860566
177,423729.1442714667,5604246.383681882,15439484.077773398,764804.7242032944,338488.0949179283,6176957.4404444415,34065091.53810316,1408432.7333021597,1712894.006406027,3939862.019169093,2308662.2724684896,1355732.5774870175,946486.1233205083,1949217.4087907947,8740112.803624583,16453686.428580731,388368.39325458655,6003374.279720353,6571270.578404211,421694.0049277971,5244388.174324989,16916223.56717732,549187.155907625,4407847.41173607,18675073.217557307,12168281.953805543,183452.06152130806,17887217578.265144,9567055.896493841,20053938.694977265,19669.582253931025,14024130.698110074,11453647.560033336,35576278.4673077,8702.899679020911,859083530.5937941,7964869.934238368,10540867.651857056,137860.25103639887,1254183443.1764953
178,423729.1442714667,5604246.383681882,15434784.77078903,764029.3340849152,338488.0949179283,6176957.4404444415,34063450.20720602,1404043.082476747,1712894.006406027,3939862.019169093,2308662.2724684896,1355639.2344425777,946486.1233205083,1949217.4087907947,8740113.165445808,16453284.881408006,388368.39325458655,6003374.279720353,6090105.6664639255,419999.6191022807,5244388.174324989,16916223.56717732,548979.6425372366,4404967.4026659075,18675073.217557307,12168242.720423209,164423.92506440048,17887217578.264206,9567055.896493841,20053938.694977265,12823.266857671682,14005968.269468714,11453647.560033336,35576278.4673077,8690.59945238728,859083530.5937941,7407766.648369335,10540867.651857056,137287.3751528904,1254129649.492258
179,423729.1442714667,5604246.383681882,15431609.562590074,763952.2142521658,338488.0949179283,6176957.4404444415,34039824.88788655,1400504.6330998593,1712894.006406027,3939862.019169093,2304844.6343282023,1355639.2344425777,946486.1233205083,1949217.4087907947,8738444.625143861,16452831.564293353,388368.39325458655,6003374.279720353,5627882.307041984,419999.6191022807,5244388.174324989,16916223.56717732,548729.7986158615,4402206.795281805,18675073.217557307,12168242.720423209,164257.64400517286,17887217578.263603,9567055.896493841,20053938.694977265,12788.78070340563,13985974.216385055,11453647.560033336,35576278.4673077,8690.526333328971,859083530.5932218,7279628.366219688,10540867.651857056,137024.65808229352,1254055329.6171145
180,423729.1442714667,5604246.383681882,15431586.758982077,763170.9603918716,338488.0949179283,6176957.4404444415,33568455.06161212,1396915.9661955212,1712894.006406027,3939862.019169093,2304844.6343282023,1355594.713926918,946486.1233205083,1949217.4087907947,8727182.981910903,16452439.560345236,388368.39325458655,6003374.279720353,5627814.096769827,419999.6191022807,5244388.174324989,16916223.56717732,540147.2685838479,4398766.793748145,18675073.217557307,12168242.720423209,163687.4846250239,17887217578.263474,9567055.896493841,20053938.694977265,11723.08904415666,13967224.430885172,11453647.560033336,35576278.4673077,8690.526333328971,859083530.5926813,7279628.366219688,10540867.651857056,136657.90783713388,1253923776.4352016
181,423729.1442714667,5604246.383681882,15431579.41387443,762529.6948823292,338488.0949179283,6176957.4404444415,33567664.01482015,1394600.8421949444,1711730.364418383,3939862.019169093,2304680.157708043,1355583.756750948,946486.1233205083,1949217.4087907947,8725653.985935597,16451951.39493179,388368.39325458655,6003374.279720353,5627838.302578443,419999.6191022807,5244388.174324989,16916223.56717732,528831.896626252,4395486.535802213,18675073.217557307,12168242.720423209,163141.3262197228,17887217578.262768,9567055.896493841,18698933.99476155,11718.841820240148,13955265.900425117,11453647.560033336,35576278.4673077,8681.370906002965,859083530.5922021,7279628.366219688,10540867.651857056,136527.704133944,1253814941.5405045
182,423729.1442714667,5604246.383681882,13344404.494371442,762529.6948823292,338488.0949179283,6176957.4404444415,33568434.957610786,1393104.4611605313,1602207.4693873404,3939862.019169093,2304671.5017501726,1355552.0234589793,946486.1233205083,1949217.4087907947,8725654.39589125,16451562.875591833,388368.39325458655,6003374.279720353,5549668.005841361,419017.24508546415,5244388.174324989,16916223.56717732,542838.1585386016,4392760.636592794,17790322.77154202,12168242.720423209,24803.025946789072,17887217578.262405,9567055.896493841,18698933.99476155,11719.023055490974,13946512.838147085,11453647.560033336,35576278.4673077,6771.374049062318,859083530.5916605,7279628.366219688,10540867.651857056,63119.20955101884,1253683667.3670616
183,423729.1442714667,5604136.340376009,15431343.990046544,762005.4956181681,338488.0949179283,6176957.4404444415,33045084.41043787,1390318.1457900929,1544700.2466624035,3939862.019169093,2302129.1184776844,1355546.3496148037,946486.1233205083,1949217.4087907947,8723062.965861747,16451206.563273037,388368.39325458655,6003374.279720353,5361631.162356749,419017.24508546415,5244388.174324989,16916223.56717732,542838.1585386016,4390629.9313201,17742198.307573747,12168242.720423209,163086.7711643011,17887217578.261677,9567055.896493841,18698933.99476155,11598.355465819443,13938668.778002704,11453647.560033336,35576278.4673077,6770.297467915775,859083530.5910099,7279628.366219688,10540867.651857056,62716.82353661138,1253562824.3764114
184,423729.1442714667,5604136.340376009,15418914.488442915,761146.9615139472,338488.0949179283,6176957.4404444415,33032998.289879043,1387473.9726487636,1536288.7661247032,3939862.019169093,2302114.9630396953,1355498.0886278888,946486.1233205083,1949217.4087907947,8722159.251894306,16450831.636649568,388368.39325458655,6003374.279720353,5361631.1124577075,419017.24508546415,5244388.174324989,16916223.56717732,540544.8010790918,4387614.033549131,17742198.307573747,12168242.720423209,161696.16899623536,17887217578.261044,9567055.896493841,18698933.99476155,11569.603109490801,13933383.613126907,10716564.640024649,35576278.4673077,6769.248156227681,859083530.5897931,7279628.366219688,10540867.651857056,62580.70095294359,1253459332.3425694
185,216554.1682365304,5604136.340376009,15418914.455675874,760027.2332030826,338488.0949179283,6176957.4404444415,33032989.26692862,1384321.1327152764,1536288.7661247032,3939862.019169093,2301885.0321116033,1355485.5132984065,946486.1233205083,1949217.4087907947,8721622.972148461,16450424.241793202,388368.39325458655,6003374.279720353,5361631.0526220985,419017.24508546415,5244388.174324989,16916223.56717732,539602.347413257,4384823.718434972,17742198.307573747,12168242.720423209,161696.16899623536,17887217578.26081,9567055.896493841,18698933.99476155,11555.069089190813,13931225.86579755,10716564.640024649,35576278.4673077,6747.601726382359,859083530.5892713,7279628.366219688,10540867.651857056,60890.05554710166,1253287950.6797087
186,169032.24537194415,5604136.340376009,15379698.792999733,759513.1405422676,338488.0949179283,6176957.4404444415,32965681.780379675,1381563.6022655729,1536288.7661247032,3939862.019169093,2301885.0230497518,1355442.750597955,946486.1233205083,1949217.4087907947,8719250.49264366,16449988.70558631,388368.39325458655,6003374.279720353,5260115.165355071,419017.24508546415,5244388.174324989,16916223.56717732,539455.4743546365,4382100.391173781,17742198.307573747,12168242.720423209,157659.54236034406,17887217578.259502,9567055.896493841,18698933.99476155,11555.071639348524,13930493.98278986,10716564.640024649,35576278.4673077,6747.581506897666,859083530.5886145,7279628.366219688,10540867.651857056,60890.00248724401,1253136187.5964773
187,169032.24537194415,5604136.340376009,15385626.882980894,758680.2396133327,338488.0949179283,6176957.4404444415,32936913.03962999,1380080.4758430014,1536288.7661247032,3939862.019169093,2301885.0228777686,1355431.6922224816,946486.1233205083,1949217.4087907947,8721621.559782518,16449552.514884006,388368.39325458655,6003374.279720353,5260133.495365997,419017.24508546415,5244388.174324989,16916223.56717732,529933.2160957907,4379197.288601193,17742198.307573747,12168242.720423209,157660.0162540216,17887217578.259502,9567055.896493841,18698933.99476155,11545.66734331189,13929984.373084195,10716564.640024649,35576278.4673077,6743.923418434919,859083530.5876594,7279628.366219688,10540867.651857056,60842.5408773137,1253004163.5399609
188,169032.24537194415,5604136.340376009,15385616.730549008,757268.2735517661,338488.0949179283,6176957.4404444415,32936911.631020844,1376992.6183017502,1179553.831339732,3939862.019169093,2301872.640679909,1355385.8562823245,946486.1233205083,1949217.4087907947,8719123.852410331,16449195.015601581,388368.39325458655,6003374.279720353,5260078.892092605,418301.26206232526,5244388.174324989,16842015.489499956,529938.4557758356,4376341.164921651,17742198.307573747,12168242.720423209,157653.29872567207,17887217578.2587,9567055.896493841,18698933.99476155,8768.968155591727,13929606.488003217,10716564.640024649,35576278.4673077,6743.804695806778,859083530.586766,7279628.366219688,10540867.651857056,60751.793755681356,1252850813.961229
189,169032.24537194415,5604136.340376009,15385616.196422217,756537.122285021,338488.0949179283,6176957.4404444415,32936911.629220948,1374589.837094901,1179553.831339732,3939862.019169093,2301843.2620178186,1355381.4012840157,946486.1233205083,1949217.4087907947,8717555.523879465,16448745.690640429,388368.39325458655,6003374.279720353,5260079.13507463,418301.26206232526,5244388.174324989,16842015.489499956,474506.1618794464,4374066.717737319,17742198.307573747,12168242.720423209,149588.21528732651,17887217578.257946,9567055.896493841,18698933.99476155,8768.966982457006,13929131.081901332,10716564.640024649,35576278.4673077,6648.238070614757,859083530.585784,7279628.366219688,10540867.651857056,59509.47311062604,1252681620.1840215
190,169032.24537194415,5604136.340376009,15360168.755451877,755931.5347677799,338488.0949179283,6176957.4404444415,32934754.681236643,1371961.9415323464,1179553.831339732,3939862.019169093,2301669.8219707618,1355364.6213754397,946486.1233205083,1949217.4087907947,8717878.199370487,16448384.821277155,388368.39325458655,6003374.279720353,5259679.688910095,418301.26206232526,5244388.174324989,16842015.489499956,462036.8213842314,4371344.567860225,17742198.307573747,12168242.720423209,147001.79928784148,17887217578.256927,9567055.896493841,18698933.99476155,8490.838698091196,13927372.387248674,10716564.640024649,35576278.4673077,6622.449773630801,859083530.5846251,7279628.366219688,10540867.651857056,59504.44401980006,1252483285.818718
191,169032.24537194415,5604136.340376009,15360168.299178837,755140.942198401,338488.0949179283,6176957.4404444415,32930203.442687754,1371051.0312648185,1179553.831339732,3939862.019169093,2301663.018956841,1355315.9912729475,946486.1233205083,1949217.4087907947,8715125.262389172,16448004.816564647,388368.39325458655,6003374.279720353,5232338.335199599,418301.26206232526,5244388.174324989,16842015.489499956,284919.62467236683,4368462.678148264,17742198.307573747,12168242.720423209,146995.65303627445,17887217578.25628,9567055.896493841,18698933.99476155,8490.835770478705,13925879.253574584,10716564.640024649,35576278.4673077,6642.247581854202,859083530.5833582,7279628.366219688,10540867.651857056,59371.8803522279,1252324661.6937468
192,169032.24537194415,5604136.340376009,15359945.386786588,754255.0207723598,338488.0949179283,6176957.4404444415,32930110.138444394,1368104.8704833533,1179553.831339732,3939862.019169093,2301631.4662934043,1355302.3014458336,946486.1233205083,1949217.4087907947,8715124.112724409,16447631.88627566,388368.39325458655,6003374.279720353,5232303.731617632,417147.2040791469,5244388.174324989,16842015.489499956,287041.30574777105,4365607.035986813,17742198.307573747,12168242.720423209,146804.32586014568,17887217578.255318,9567055.896493841,18698933.99476155,8429.024035140801,13924624.509330198,10716564.640024649,35576278.4673077,6642.244848969697,859083530.5822672,7279628.366219688,10540867.651857056,59372.5265379125,1252131870.8684244
193,169032.24537194415,5604136.340376009,15327464.63144195,753649.0670998119,338488.0949179283,6176957.4404444415,32545061.9498363,1365937.338412307,1179553.831339732,3939862.019169093,2301428.123555779,1355219.5717578065,946486.1233205083,1949217.4087907947,8714417.967330001,16447269.137122536,388368.39325458655,6003374.279720353,5232303.731617632,417147.2040791469,5244388.174324989,16842015.489499956,284919.18678415264,4363008.57629703,17742198.307573747,12168242.720423209,144301.02418768604,17887217578.254524,9567055.896493841,18698933.99476155,8428.96134444496,13922628.602584356,10716564.640024649,35576278.4673077,6639.402253236753,859083530.5813669,7279628.366219688,10540867.651857056,59322.56989388047,1251892052.2439368
194,169032.24537194415,5604136.340376009,15166998.121711167,752187.0307322582,338488.0949179283,6176957.4404444415,32809660.82889525,1362461.8677446553,1179553.831339732,3939862.019169093,2301433.2687264956,1355177.0924743447,946486.1233205083,1949217.4087907947,8714275.573558046,16446894.682639986,388368.39325458655,6003374.279720353,5223591.770662623,417147.2040791469,5244388.174324989,16842015.489499956,284919.1571378149,4360187.151969229,17742198.307573747,12168242.720423209,105605.56757691516,17887217578.252888,9567055.896493841,18656938.62205795,7663.641222122065,13921093.801207962,10716564.640024649,35576278.4673077,6440.044743960597,859083530.5792867,7279628.366219688,10540867.651857056,59199.548789709974,1251701325.9617438
195,169032.24537194415,5604136.340376009,15166998.034643086,751067.5343936976,338488.0949179283,6176957.4404444415,31595987.44883815,1360341.4297247767,1179553.831339732,3939862.019169093,2301422.819006533,1355122.1586546348,946486.1233205083,1949217.4087907947,8699800.93494352,16446593.690315537,388368.39325458655,6003374.279720353,5223572.791226153,417147.2040791469,5244388.174324989,16842015.489499956,136485.10895612882,4357667.4357707165,17742198.307573747,12168242.720423209,105407.22923600237,17887217578.251575,9567055.896493841,18656938.62205795,7438.114170165931,13919882.514951566,10716564.640024649,35576278.4673077,6439.010362571229,859083530.5775368,7279628.366219688,10540867.651857056,59194.32460380907,1251545825.260686
